Order ID,Item Name,Quantity
17129,tandoori paratha,1
17130,bombay aloo,2
17130,chicken chaat,1
17130,chicken chaat (main),1
17130,chicken tikka masala,1
17130,mini bhaji,1
17130,naan,1
17130,pilau rice,2
17130,plain papadum,4
17130,vegetable curry,1
17130,vindaloo chicken,1
17131,bombay aloo,1
17131,chapati,1
17131,chicken tikka masala,1
17131,garlic naan,2
17131,lemon rice,1
17131,mango chutney,2
17131,mini bhaji,2
17131,onion bhaji,1
17131,onion chutney,1
17131,pilau rice,2
17131,plain papadum,3
17131,rogon chicken,1
17131,vegetable balti,1
17131,vegetable samosa,1
17132,butter chicken,1
17132,lamb biryani,1
17133,butter chicken,1
17133,lamb tikka karahi,2
17133,lemon rice,1
17133,naan,2
17133,pilau rice,1
17134,chicken tikka masala,2
17134,egg rice,1
17134,king prawn butterfly,1
17134,mint sauce,3
17134,onion bhaji,2
17134,peshwari naan,1
17134,saag rice,1
17134,tarka dall,1
17135,keema naan,1
17135,pathia chicken tikka,1
17135,tandoori mixed grill,1
17136,chicken tikka masala,1
17136,french fries,1
17136,korma chicken,1
17136,meat samosa,1
17136,mix starter,1
17136,naan,1
17136,plain rice,2
17137,bottle diet coke,1
17137,lamb biryani,1
17137,tandoori roti,1
17138,chilli paneer,1
17138,king prawn royal,1
17138,onion bhaji,1
17138,peshwari naan,1
17139,chapati,1
17139,madras chicken tikka,1
17139,pathia chicken,1
17139,tandoori roti,1
17139,tarka dall,1
17140,kulcha naan,1
17140,mango chutney,1
17140,mint sauce,1
17140,naan,1
17140,rogon chicken tikka,1
17140,vegetable korma,1
17140,vegetable samosa,1
17141,chapati,2
17141,curry lamb,1
17141,madras lamb,1
17141,mango chutney,1
17141,plain papadum,2
17141,vegetable rice,1
17142,bombay aloo,1
17142,chicken tikka (main),1
17142,madras chicken tikka,1
17142,mushroom bhajee,1
17142,onion chutney,2
17142,plain papadum,1
17142,plain rice,1
17143,garlic naan,3
17143,keema naan,1
17143,korma chicken,1
17143,korma lamb,2
17143,lamb biryani,1
17143,pilau rice,2
17143,vegetable rice,1
17144,bombay aloo,1
17144,chicken tikka (main),1
17144,curry chicken,1
17144,korma sauce,1
17144,meat samosa,1
17144,mint sauce,1
17144,naan,1
17144,plain papadum,4
17144,plain rice,2
17145,bombay aloo,1
17145,chicken tikka (main),1
17145,chicken tikka biryani,1
17145,mango chutney,1
17145,masala sauce,1
17145,meat samosa,1
17145,naan,1
17146,garlic naan,2
17146,sheek kebab (main),1
17146,tandoori mixed grill,1
17147,bombay aloo,1
17147,dupiaza lamb,1
17147,mushroom rice,1
17147,naan,1
17147,onion bhaji,1
17147,pilau rice,1
17147,saag chicken,1
17148,bombay aloo,1
17148,chicken tikka jalfrezi,1
17148,onion bhaji,1
17148,pilau rice,1
17149,chicken tikka masala,1
17149,mint sauce,1
17149,onion chutney,1
17149,peshwari naan,1
17149,pilau rice,1
17149,plain papadum,2
17150,bhuna lamb,1
17150,chicken tikka,1
17150,dhansak chicken tikka,1
17150,lemon rice,2
17150,mint sauce,2
17150,onion chutney,1
17150,plain papadum,2
17151,chicken tikka (main),1
17151,naan,1
17151,onion bhaji,1
17151,pilau rice,1
17151,vindaloo chicken,1
17153,chapati,1
17153,chicken tikka sizzler,1
17153,keema naan,1
17153,onion bhaji,1
17153,saag aloo,1
17153,tandoori fish (main),1
17154,bottle coke,1
17154,chapati,1
17154,cylon king prawn,1
17154,plain rice,1
17154,tandoori chicken,1
17154,tandoori fish,1
17155,lamb tikka sizzler,1
17155,mini bhaji,1
17155,vegetable curry,1
17156,chapati,1
17156,keema rice,1
17156,meat samosa,1
17156,onion chutney,1
17156,tarka dall,1
17157,aloo chaat,1
17157,aloo peas,1
17157,chapati,3
17157,plain rice,1
17158,aloo gobi,1
17158,garlic naan,1
17158,muttar paneer,1
17158,pilau rice,1
17158,rogon chicken,1
17158,vegetable curry,2
17158,vegetable samosa,2
17159,kulcha naan,1
17159,madras chicken,1
17159,mushroom chicken,1
17159,mushroom rice,1
17159,onion bhaji,1
17159,pathia chicken,1
17160,chicken tikka balti,1
17160,naan,1
17160,pilau rice,1
17160,prawn puree,1
17161,chicken pakora,2
17161,chicken tikka (main),1
17161,keema naan,1
17161,madras sauce,1
17161,special fried rice,1
17162,curry sauce,1
17162,lamb biryani,2
17162,lamb shashlick,2
17162,naan,3
17162,peshwari naan,1
17162,pilau rice,2
17162,tandoori mixed grill,1
17162,vegetable biryani,1
17163,chapati,2
17163,chicken shashlick,2
17163,chicken tikka masala,1
17163,mint sauce,1
17163,onion chutney,1
17163,peshwari naan,1
17163,pilau rice,1
17163,plain rice,2
17163,tandoori fish (main),1
17163,vindaloo chicken,1
17164,bombay aloo,1
17164,chapati,1
17164,keema naan,1
17164,madras chicken tikka,1
17164,mango chutney,1
17164,mint sauce,2
17164,plain papadum,4
17164,plain rice,1
17164,sheek kehab,1
17164,spicy papadum,2
17165,chicken tikka (main),1
17165,dhansak chicken tikka,1
17165,korma chicken tikka,1
17165,mushroom rice,1
17165,onion bhaji,1
17165,peshwari naan,1
17165,saag aloo,1
17166,bhuna chicken tikka,1
17166,mango chutney,1
17166,onion bhaji,1
17166,plain papadum,1
17166,prawn puree,1
17166,red sauce,1
17166,saag aloo,1
17166,vegetable rice,1
17167,aloo gobi,1
17167,garlic naan,1
17167,madras chicken,2
17167,pilau rice,2
17167,plain papadum,1
17168,chicken tikka,1
17168,garlic naan,1
17168,madras chicken,1
17168,mushroom bhajee,1
17168,pilau rice,1
17168,plain papadum,1
17168,vegetable rice,1
17169,dhansak chicken,1
17169,garlic naan,1
17169,plain rice,1
17169,saag aloo,1
17170,aloo dupiaza,1
17170,aloo mithy,1
17170,bhindi bhajee,1
17170,vegetable rice,1
17171,aloo dupiaza,1
17171,keema rice,2
17171,madras chicken,2
17171,pilau rice,1
17172,curry chicken,1
17172,mango chutney,1
17172,onion bhaji,1
17172,pilau rice,1
17172,plain papadum,1
17173,butter chicken,1
17173,garlic rice,1
17173,mango chutney,1
17173,paneer shashlick,1
17173,plain papadum,1
17173,plain rice,1
17173,saag paneer,1
17174,egg rice,1
17174,keema naan,1
17174,onion bhaji,1
17174,pathia chicken tikka,1
17175,chicken biryani,1
17175,chicken karahi,1
17175,onion bhaji,1
17175,pilau rice,2
17175,plain papadum,6
17175,prawn karahi,1
17176,aloo chaat,1
17176,bhuna chicken,1
17176,korma chicken,2
17176,mint sauce,1
17176,mushroom rice,1
17176,pilau rice,2
17176,plain papadum,1
17176,red sauce,1
17176,spicy papadum,2
17177,chana masala,1
17177,lamb tikka biryani,1
17177,peshwari naan,1
17177,tandoori mixed grill,1
17178,mango chutney,1
17178,naan,1
17178,onion bhaji,1
17178,onion chutney,1
17178,pilau rice,1
17178,plain papadum,5
17178,rogon chicken,1
17178,vegetable curry,1
17179,chicken tikka karahi,2
17179,pilau rice,1
17179,stuffed paratha,1
17180,chicken tikka masala,1
17180,lamb shashlick,1
17180,lamb tikka jalfrezi,1
17180,pilau rice,2
17181,chicken tikka masala,1
17181,garlic naan,2
17181,korma chicken,1
17181,lime pickle,1
17181,mango chutney,1
17181,mix starter,1
17181,mixed raita,1
17181,onion chutney,1
17181,pilau rice,2
17181,plain papadum,4
17181,tarka dall,1
17182,french fries,1
17182,tandoori fish (main),1
17182,tarka dall,1
17183,chicken balti,1
17183,chicken shashlick,1
17183,mango chutney,1
17183,peshwari naan,1
17183,pilau rice,1
17183,plain papadum,4
17184,cauliflower bhajee,1
17184,mint sauce,1
17184,mushroom bhajee,1
17184,mushroom rice,1
17184,pathia king prawn,1
17184,plain papadum,1
17184,stuffed paratha,1
17184,tandoori fish (main),1
17185,bombay aloo,1
17185,chapati,1
17185,chicken tikka (main),1
17185,dhansak chicken,1
17185,dupiaza chicken,1
17185,naan,1
17185,pilau rice,1
17186,curry chicken,1
17186,garlic naan,1
17186,rogon lamb,1
17186,vegetable rice,1
17187,chicken chilli suka,1
17187,chicken royal,1
17187,mushroom rice,1
17187,naan,1
17187,pilau rice,1
17188,lamb biryani,1
17188,naan,1
17188,plain papadum,2
17188,special fried rice,1
17188,tandoori mixed grill,1
17189,cauliflower bhajee,1
17189,chicken tikka masala,1
17189,garlic naan,1
17189,tandoori mixed grill,1
17190,chana masala,1
17190,kulcha naan,1
17190,lamb biryani,1
17190,onion chutney,1
17190,paneer shashlick,1
17191,chicken tikka masala,1
17191,mango chutney,1
17191,mint sauce,1
17191,naan,1
17191,onion bhaji,1
17191,pilau rice,2
17191,plain papadum,4
17191,saag aloo,1
17191,stuffed paratha,1
17191,vegetable samosa,1
17192,curry chicken,1
17192,french fries,1
17192,naan,2
17192,pilau rice,1
17192,plain papadum,2
17193,keema naan,1
17193,madras chicken,1
17193,onion bhaji,1
17193,pilau rice,1
17194,aloo brinjal,1
17194,chicken sylhet,1
17194,chicken tikka jalfrezi,1
17194,chicken tikka sizzler,1
17194,keema naan,1
17194,lamb chops,1
17194,mango chutney,1
17194,mint sauce,1
17194,onion bhaji,1
17194,onion chutney,1
17194,pilau rice,3
17194,plain papadum,2
17194,red sauce,1
17194,vegetable samba,1
17195,garlic naan,1
17195,mini bhaji,1
17195,tandoori fish (main),1
17195,vegetable curry,1
17196,aloo gobi,1
17196,bombay chicken,1
17196,chapati,2
17196,mushroom rice,1
17196,onion chutney,1
17196,paneer sizzler,1
17196,paratha,1
17196,plain papadum,2
17196,saag aloo,1
17196,vegetable rice,1
17196,vindaloo chicken,1
17197,chicken tikka masala,1
17197,mint sauce,1
17197,naan,1
17197,plain papadum,2
17197,plain rice,1
17199,garlic naan,1
17199,special fried rice,1
17199,spicy papadum,1
17199,tandoori mixed grill,1
17199,vindaloo king prawn,1
17200,chicken karahi,3
17200,keema aloo,1
17200,lamb karahi,1
17200,mini bhaji,1
17200,onion bhaji,1
17200,spicy papadum,1
17201,mango chutney,1
17201,mini bhaji,1
17201,spicy papadum,1
17201,vindaloo sauce,1
17202,tandoori chicken (main),1
17203,lime pickle,1
17203,mint sauce,1
17204,aloo chaat,1
17204,bhuna chicken,1
17204,chicken biryani,1
17204,onion bhaji,1
17205,onion chutney,1
17206,bombay aloo,1
17207,chicken biryani,1
17207,chicken tikka (main),1
17207,curry lamb,1
17207,lamb tikka masala,1
17207,naan,2
17207,pilau rice,3
17207,plain papadum,4
17208,chicken tikka masala,1
17208,korma chicken,1
17208,meat samosa,1
17208,peshwari naan,1
17209,garlic rice,1
17209,korma chicken,1
17209,mini bhaji,2
17209,saag aloo,1
17210,aloo brinjal,1
17210,bottle coke,1
17210,garlic rice,1
17210,tandoori king prawn garlic,1
17211,cylon chicken,2
17211,mushroom rice,1
17211,prawn puree,1
17211,saag aloo,1
17212,chicken tikka masala,1
17212,keema naan,1
17212,madras chicken,1
17212,mint sauce,1
17212,mushroom rice,1
17212,onion bhaji,1
17212,onion chutney,1
17212,pilau rice,1
17212,plain papadum,4
17213,onion bhaji,1
17214,garlic naan,1
17214,korma chicken,2
17214,pilau rice,3
17214,vindaloo lamb,1
17215,chicken tikka masala,2
17215,mushroom rice,1
17215,naan,2
17215,pilau rice,1
17216,dhansak chicken,1
17216,mango chutney,1
17216,naan,2
17216,onion bhaji,1
17216,special fried rice,1
17217,chicken tikka biryani,1
17217,lamb chops,1
17217,onion chutney,1
17218,aloo gobi,1
17218,cauliflower bhajee,1
17218,cobra,1
17218,garlic naan,1
17218,madras lamb,1
17218,pilau rice,1
17218,tandoori mixed grill,1
17219,aloo gobi,1
17219,chapati,1
17219,dhansak chicken,1
17219,pilau rice,1
17219,plain papadum,1
17219,vegetable samosa,1
17220,chicken balti,1
17220,madras chicken,1
17220,mushroom rice,1
17220,onion bhaji,1
17220,plain papadum,4
17220,saag aloo,1
17221,garlic naan,1
17221,madras chicken,2
17221,mango chutney,1
17221,peshwari naan,1
17221,pilau rice,2
17221,plain papadum,2
17221,red sauce,2
17222,chana masala,1
17222,mini bhaji,1
17222,paratha,1
17222,pilau rice,1
17222,vegetable curry,1
17223,madras chicken,2
17223,mango chutney,1
17223,mini bhaji,1
17223,naan,1
17223,plain papadum,4
17223,plain rice,1
17223,spicy papadum,1
17225,korma chicken,2
17225,pilau rice,2
17226,lamb tikka,1
17226,naan,1
17226,onion bhaji,1
17226,paneer tikka masala,1
17226,peshwari naan,1
17226,plain papadum,3
17226,vegetable biryani,1
17227,butter chicken,1
17227,chicken tikka karahi,1
17227,naan,1
17227,onion bhaji,1
17227,pilau rice,3
17228,butter chicken,3
17228,chicken tikka jalfrezi,1
17228,chicken tikka masala,4
17228,curry chicken,1
17228,keema naan,1
17228,korma chicken,1
17228,mushroom rice,4
17228,naan,2
17228,peshwari naan,2
17228,pilau rice,6
17228,saag aloo,2
17228,saag paneer,2
17228,vegetable korma,1
17229,bombay aloo,1
17229,chicken chaat,1
17229,curry prawn,1
17229,mushroom rice,1
17229,naan,1
17229,tandoori chicken,1
17230,butter chicken,1
17230,korma chicken,1
17230,pilau rice,1
17231,bombay aloo,1
17231,korma chicken,1
17231,plain papadum,2
17231,plain rice,3
17231,vegetable balti,1
17232,bombay aloo,1
17232,chicken chaat (main),1
17232,naan,1
17232,onion bhaji,1
17233,bombay aloo,1
17233,chicken tikka (main),1
17233,tarka dall,1
17234,bhuna prawn,1
17234,chicken royal,1
17234,saag dall,1
17235,chicken tikka,1
17235,chicken tikka masala,1
17235,keema naan,1
17235,keema rice,1
17235,korma chicken,1
17235,meat samosa,1
17235,naan,1
17235,onion bhaji,1
17236,butter chicken,1
17236,french fries,1
17236,mango chutney,1
17236,murgh masala,1
17236,naan,1
17236,peshwari naan,1
17236,pilau rice,2
17236,plain papadum,1
17237,king prawn jalfrezi,1
17237,naan,1
17238,bottle coke,1
17238,garlic naan,1
17238,korma chicken,1
17238,mango chutney,1
17238,pilau rice,1
17238,plain papadum,1
17239,chicken tikka biryani,1
17239,king prawn biryani,1
17239,lamb tikka biryani,2
17239,vegetable biryani,1
17240,chicken tikka biryani,1
17240,lamb tikka biryani,2
17241,onion bhaji,1
17243,chicken tikka sizzler,1
17243,plain rice,1
17243,saag aloo,1
17243,saag paneer,1
17243,tandoori fish (main),1
17244,chicken biryani,1
17244,crispy aloo,1
17244,garlic naan,1
17244,kulcha naan,1
17244,mini bhaji,2
17244,prawn biryani,1
17244,tandoori mixed grill,1
17244,vegetable samosa,2
17245,bombay aloo,1
17245,chicken chaat,1
17245,chicken pakora,1
17245,chicken tikka masala,1
17245,mint sauce,1
17245,naan,1
17245,pilau rice,1
17245,plain papadum,4
17245,spicy papadum,3
17245,vegetable curry,1
17245,vindaloo chicken,1
17246,butter chicken,1
17246,chicken tikka (main),1
17246,chicken tikka masala,1
17246,mushroom rice,2
17246,naan,1
17246,peshwari naan,2
17247,bombay aloo,1
17247,chicken tikka jalfrezi,1
17247,garlic naan,1
17247,meat samosa,1
17247,mini bhaji,1
17247,peshwari naan,1
17247,vegetable curry,1
17248,aloo gobi,1
17248,chana masala,1
17248,chapati,4
17248,korma chicken,1
17248,lamb karahi,1
17248,pilau rice,1
17249,chicken balti,1
17249,mushroom bhajee,1
17249,mushroom rice,2
17249,naan,1
17249,onion chutney,2
17249,plain papadum,8
17249,vegetable masala,1
17249,vegetable samba,1
17250,aloo gobi,1
17250,bombay aloo,1
17250,chapati,2
17250,chicken chaat (main),1
17250,chicken rezala,1
17250,chicken tikka (main),5
17250,keema rice,1
17250,mushroom rice,1
17250,plain rice,1
17250,tandoori chicken masala,1
17251,lamb tikka biryani,1
17251,meat samosa,1
17251,mini bhaji,1
17251,onion bhaji,1
17251,paneer pakora,1
17251,sheek kehab,1
17251,tandoori paratha,1
17251,vegetable samosa,1
17252,chicken tikka pasanda,1
17252,garlic naan,1
17252,korma chicken tikka,1
17252,mushroom rice,1
17252,onion bhaji,1
17253,aloo gobi,1
17253,chapati,1
17253,curry lamb,1
17253,jeera chicken,1
17253,mushroom rice,1
17253,paratha,1
17254,chicken chaat,1
17254,garlic naan,1
17254,korma chicken,1
17254,korma sauce,1
17254,meat samosa,1
17254,mini bhaji,1
17254,mix starter,1
17254,pilau rice,1
17254,plain papadum,3
17254,vegetable samosa,1
17255,chicken hari mirch,1
17255,garlic lamb,1
17255,garlic naan,1
17255,mini bhaji,1
17255,onion chutney,1
17255,paratha,1
17255,plain papadum,4
17255,red sauce,1
17255,royal paneer,1
17255,saag bhajee,1
17256,chicken tikka,1
17256,lamb chops,1
17256,onion bhaji,1
17256,onion chutney,1
17256,tandoori chicken,1
17257,bombay aloo,1
17257,chicken pakora,2
17257,chicken tikka (main),1
17257,garlic naan,1
17257,keema rice,1
17257,lamb tikka (main),1
17257,mango chutney,1
17257,mini bhaji,2
17257,naan,2
17257,onion chutney,1
17257,plain papadum,4
17257,plain rice,2
17257,rogon lamb,1
17257,vegetable curry,1
17258,chicken tikka (main),1
17258,cobra,1
17258,keema naan,1
17258,mango chutney,1
17258,mint sauce,3
17258,naan,1
17258,onion bhaji,1
17258,pilau rice,1
17258,plain papadum,2
17258,saag lamb,1
17258,vegetable samosa,1
17259,chapati,1
17259,chicken chaat,1
17259,chicken royal,1
17259,dhansak lamb,1
17259,keema naan,1
17259,korma chicken,1
17259,mushroom rice,1
17259,naan,1
17259,pilau rice,1
17259,saag aloo,1
17259,sheek kebab (main),1
17259,special fried rice,1
17260,chicken karahi,1
17260,chicken tikka masala,1
17260,curry chicken,1
17260,green salad,1
17260,naan,1
17260,pilau rice,2
17260,plain rice,1
17261,bottle coke,1
17261,chicken biryani,1
17261,naan,1
17262,chicken tikka (main),1
17262,lemon rice,1
17262,mushroom bhajee,1
17262,peshwari naan,1
17262,prawn balti,1
17262,saag aloo,1
17263,bhuna chicken tikka,1
17263,bombay aloo,1
17263,butter chicken,1
17263,garlic naan,2
17263,garlic rice,1
17263,grapes special,1
17263,lamb karahi,1
17263,pilau rice,1
17263,prawn puree,2
17264,chicken biryani,1
17264,keema naan,1
17264,onion bhaji,1
17265,bombay aloo,1
17265,garlic naan,1
17265,korma chicken,1
17265,meat samosa,1
17265,pilau rice,1
17265,sheek kehab,1
17266,bhuna chicken,1
17266,korma chicken,1
17266,mushroom rice,1
17266,naan,1
17266,onion bhaji,1
17266,peshwari naan,1
17266,pilau rice,1
17266,vegetable samosa,1
17267,bombay aloo,1
17267,chicken chilli masala,1
17267,chicken tikka,1
17267,french fries,1
17267,keema naan,1
17267,special fried rice,1
17268,chana masala,1
17268,lamb balti,1
17268,muttar paneer,1
17269,chicken tikka (main),1
17269,chicken tikka masala,1
17269,garlic rice,1
17269,mango chutney,1
17269,masala sauce,1
17269,mint sauce,1
17269,paneer shashlick,1
17269,plain papadum,1
17269,plain rice,2
17269,saag paneer,1
17270,bhindi bhajee,1
17270,chicken hari mirch,1
17270,cobra,2
17270,curry king prawn,1
17270,garlic naan,1
17270,house white wine 75cl,1
17270,mini bhaji,1
17270,mushroom rice,1
17270,plain papadum,2
17271,aloo peas,1
17271,garlic chicken rice,1
17271,garlic naan,2
17271,korma chicken,1
17271,lamb chops,1
17271,mini bhaji,1
17272,malaya chicken tikka,1
17272,mango chutney,1
17272,mint sauce,1
17272,mushroom lamb,1
17272,naan,1
17272,pilau rice,2
17272,plain papadum,2
17273,chicken tikka masala,1
17273,keema naan,1
17273,madras chicken,1
17273,mint sauce,1
17273,mushroom rice,1
17273,onion bhaji,1
17273,onion chutney,1
17273,pilau rice,1
17273,plain papadum,4
17274,bhuna chicken,1
17274,bombay aloo,2
17274,curry chicken,1
17274,lamb tikka masala,1
17274,madras chicken,1
17274,naan,2
17274,pilau rice,1
17274,plain rice,1
17275,bombay aloo,1
17275,chicken tikka (main),1
17275,madras chicken tikka,1
17275,mushroom bhajee,1
17275,onion chutney,2
17275,plain papadum,1
17275,plain rice,1
17276,chicken tikka (main),1
17276,chicken tikka jalfrezi,1
17276,garlic naan,1
17276,mushroom rice,1
17276,plain papadum,4
17276,red sauce,1
17276,saag aloo,1
17276,spicy papadum,3
17276,tandoori fish (main),1
17277,curry chicken,1
17277,garlic naan,1
17277,grapes special,1
17277,keema naan,1
17277,madras lamb,1
17277,naan,1
17277,persian chicken biryani,1
17278,bombay aloo,1
17278,chicken tikka masala,2
17278,french fries,1
17278,mango chutney,1
17278,pilau rice,2
17278,plain papadum,4
17279,bombay aloo,1
17279,chicken shashlick,1
17279,garlic naan,1
17279,madras chicken,2
17279,mushroom rice,1
17279,pilau rice,1
17279,saag rice,1
17280,bombay aloo,1
17280,chicken tikka (main),1
17280,korma chicken,1
17280,mini bhaji,1
17280,pilau rice,2
17281,bhindi bhajee,1
17281,chapati,1
17281,chicken tikka (main),1
17281,madras lamb,1
17281,meat samosa,1
17281,mushroom rice,1
17281,sheek kehab,1
17282,bombay aloo,1
17282,korma chicken,1
17282,lamb chops (main),1
17282,naan,1
17282,pilau rice,2
17282,saag aloo,1
17283,aloo gobi,1
17283,bombay aloo,1
17283,chicken tikka masala,1
17283,naan,1
17284,chapati,2
17284,chicken pakora,1
17284,garlic naan,1
17284,korma chicken,1
17284,madras chicken,1
17284,madras lamb,1
17284,pilau rice,3
17284,prawn puree,1
17284,tandoori chicken (main),1
17285,brinjal bhajee,1
17285,paneer tikka masala,1
17285,vegetable biryani,1
17286,bombay aloo,1
17286,chicken chaat (main),1
17286,naan,1
17287,bottle diet coke,1
17287,green salad,1
17287,naan,1
17287,tandoori chicken (main),1
17287,vegetable samosa,1
17288,kulcha naan,1
17288,madras chicken,1
17288,mushroom chicken,1
17288,mushroom rice,1
17288,onion bhaji,1
17288,pathia chicken,1
17289,chicken biryani,1
17289,madras lamb,1
17289,mushroom rice,1
17289,naan,1
17290,korma chicken,3
17290,naan,1
17290,peshwari naan,1
17290,pilau rice,4
17291,curry lamb,1
17291,mango chutney,1
17291,plain papadum,1
17291,prawn puree,1
17291,red sauce,1
17291,saag aloo,1
17291,vegetable rice,1
17292,butter chicken,1
17292,chicken hari mirch,1
17292,lamb hari mirch,1
17292,peshwari naan,2
17292,pilau rice,2
17293,bombay aloo,1
17293,butter chicken,1
17293,chapati,1
17293,madras chicken tikka,1
17293,naan,1
17293,plain rice,2
17293,sheek kehab,1
17294,chicken tikka (main),1
17294,chicken tikka karahi,1
17294,mushroom rice,1
17294,naan,1
17294,onion bhaji,1
17295,bombay aloo,1
17295,chicken tikka (main),3
17295,curry sauce,1
17295,garlic naan,2
17295,pilau rice,2
17296,bombay aloo,1
17296,lamb tikka biryani,1
17296,tandoori chicken (main),1
17296,vegetable curry,1
17297,bombay aloo,1
17297,chicken tikka,1
17297,curry sauce,1
17297,onion chutney,1
17297,pilau rice,1
17297,tandoori mixed grill,1
17298,chicken pakora,1
17298,madras sauce,1
17298,mango chutney,1
17298,plain papadum,3
17298,special fried rice,1
17298,tandoori chicken (main),1
17299,bombay aloo,1
17299,chicken rezala,1
17299,chicken royal,1
17299,garlic naan,3
17299,lal mirch lamb,1
17299,lamb hari mirch,1
17299,lemon rice,1
17299,saag rice,1
17300,chicken tikka sizzler,1
17300,garlic naan,1
17300,pilau rice,1
17301,butter chicken,1
17301,chicken karahi,1
17301,mushroom rice,1
17302,chicken tikka masala,1
17302,mint sauce,2
17302,onion bhaji,1
17302,paneer pakora,1
17302,peshwari naan,1
17302,saag paneer,1
17302,special fried rice,2
17302,tarka dall,1
17302,vegetable korma,1
17303,chicken pakora,1
17303,chicken tikka masala,1
17303,naan,1
17303,plain rice,1
17304,aloo gobi,1
17304,butter chicken,1
17304,keema naan,1
17304,pathia king prawn,1
17305,garlic naan,1
17305,lamb tikka jalfrezi,1
17305,madras chicken,2
17305,naan,1
17305,onion rice,1
17305,pilau rice,1
17305,saag aloo,2
17306,bombay aloo,1
17306,chicken tikka jalfrezi,1
17306,mint sauce,1
17306,mushroom rice,1
17306,onion chutney,2
17306,plain papadum,4
17306,puree,2
17306,red sauce,1
17306,tandoori chicken masala,1
17307,mango chutney,1
17307,naan,1
17307,onion bhaji,1
17307,onion chutney,1
17307,pilau rice,1
17307,plain papadum,5
17307,rogon chicken,1
17307,vegetable curry,1
17308,chicken chaat,1
17308,chicken tikka (main),1
17308,keema naan,1
17308,king prawn royal,1
17308,mushroom rice,1
17308,naan,1
17308,plain papadum,6
17308,tandoori mixed grill,1
17309,bombay aloo,1
17309,chicken chaat,1
17309,chicken tikka masala,1
17309,naan,2
17309,pilau rice,1
17310,bombay aloo,1
17310,chicken tikka jalfrezi,1
17310,chicken tikka masala,2
17310,egg rice,1
17310,mini bhaji,1
17310,onion bhaji,1
17310,pilau rice,1
17310,special fried rice,1
17311,chicken tikka (main),1
17311,king prawn royal,1
17311,korma chicken,2
17311,peshwari naan,2
17311,pilau rice,4
17311,plain papadum,4
17311,saag aloo,1
17311,vegetable biryani,1
17312,chicken karahi,1
17312,korma chicken,1
17312,korma lamb,1
17312,lamb tikka balti,1
17312,mushroom rice,1
17312,naan,2
17312,plain rice,3
17312,saag aloo,1
17312,vindaloo lamb,1
17313,chicken biryani,1
17313,chicken roshni,1
17313,naan,2
17314,aloo dupiaza,1
17314,chicken royal,1
17314,pathia lamb,1
17314,peshwari naan,1
17314,pilau rice,1
17315,bottle coke,1
17315,chicken chaat,2
17315,chicken tikka jalfrezi,1
17315,keema naan,1
17316,chicken tikka masala,1
17316,mango chutney,1
17316,meat samosa,2
17316,naan,1
17316,onion bhaji,1
17316,paratha,1
17316,pilau rice,1
17316,plain papadum,3
17316,puree,1
17316,sheek kehab,1
17316,spicy papadum,1
17317,garlic mushroom,1
17317,garlic tikka chilli masala,1
17317,onion bhaji,1
17317,onion chutney,1
17317,saag dall,1
17317,spicy papadum,2
17318,butter chicken,1
17318,lamb tikka (main),1
17318,mix starter,1
17318,muttar paneer,2
17318,naan,2
17318,peshwari naan,1
17318,tandoori mixed grill,1
17319,aloo gobi,1
17319,chapati,4
17319,mushroom bhajee,1
17319,saag dall,1
17320,chicken biryani,1
17320,mango chutney,1
17320,plain papadum,1
17321,chicken tikka jalfrezi,1
17321,madras chicken,2
17321,mango chutney,2
17321,mini bhaji,2
17321,naan,2
17321,pilau rice,1
17321,plain papadum,1
17321,red sauce,2
17322,chicken shashlick,1
17322,chicken tikka masala,1
17322,mint sauce,1
17322,peshwari naan,1
17322,plain rice,2
17322,tandoori fish (main),1
17323,chicken tikka,1
17323,korma chicken,1
17323,plain rice,1
17323,saag aloo,1
17323,special fried rice,1
17323,tandoori mixed grill,1
17323,tarka dall,1
17324,korma chicken,1
17324,mango chutney,2
17324,naan,1
17324,pathia chicken,1
17324,plain rice,2
17325,bombay aloo,1
17325,garlic naan,1
17325,korma chicken,2
17325,lamb biryani,1
17325,madras lamb,1
17325,naan,1
17325,peshwari naan,1
17325,pilau rice,3
17325,saag aloo,1
17326,bombay aloo,1
17326,chicken tikka masala,1
17326,keema naan,1
17326,korma chicken,1
17326,paneer pakora,1
17326,plain rice,1
17327,lamb biryani,1
17327,meat samosa,1
17327,peshwari naan,1
17328,aloo chaat,1
17328,butter chicken,1
17328,cobra,2
17328,mango chutney,1
17328,mushroom rice,1
17328,onion chutney,1
17328,plain papadum,6
17328,saag aloo,1
17329,bhuna prawn,1
17329,bottle coke,1
17329,chana chaat,1
17329,chicken karahi,1
17329,dhansak chicken,1
17329,garlic naan,1
17329,mushroom rice,1
17329,onion bhaji,1
17329,pilau rice,1
17329,saag rice,1
17329,vegetable samosa,1
17330,butter chicken,1
17330,chicken chaat,1
17330,king prawn puree,1
17330,mushroom rice,2
17330,tandoori king prawn masala,1
17331,curry lamb,1
17331,onion bhaji,1
17331,paratha,1
17331,pilau rice,1
17332,cylon chicken,1
17332,mango chutney,1
17332,mushroom rice,1
17332,onion bhaji,1
17332,plain papadum,3
17332,red sauce,1
17333,bhuna chicken,1
17333,chapati,1
17333,crispy aloo,1
17333,plain papadum,1
17333,plain rice,1
